x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
140.0,134.0,10.0,1.0,500359.668347,7.0,112.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,134.0,10.0,1.0,500359.668361,7.0,134.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,134.0,8.0,1.0,500359.668389,7.0,135.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,134.0,8.0,1.0,500359.668403,7.0,171.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,135.0,5.0,1.0,500359.668431,7.0,158.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,135.0,5.0,1.0,500359.668445,7.0,115.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
146.0,135.0,4.0,1.0,500359.668473,7.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
147.0,135.0,3.0,1.0,500359.668501,7.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
148.0,135.0,2.0,1.0,500359.668529,8.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
149.0,135.0,2.0,1.0,500359.668543,8.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,135.0,1.0,1.0,500359.668571,8.0,131.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,135.0,7.0,1.0,500359.676734,7.0,135.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
142.0,135.0,8.0,1.0,500359.676762,7.0,128.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
141.0,135.0,9.0,1.0,500359.676776,7.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
140.0,135.0,11.0,1.0,500359.676804,7.0,119.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
139.0,135.0,12.0,1.0,500359.676818,7.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
138.0,135.0,13.0,1.0,500359.676846,7.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
137.0,135.0,13.0,1.0,500359.676874,7.0,118.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
136.0,135.0,15.0,1.0,500359.676888,7.0,83.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
135.0,135.0,16.0,1.0,500359.676916,7.0,110.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
134.0,135.0,16.0,1.0,500359.676944,6.0,110.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
133.0,135.0,17.0,1.0,500359.676972,6.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
132.0,135.0,17.0,1.0,500359.677,6.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
131.0,135.0,18.0,1.0,500359.677014,6.0,123.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
116.0,134.0,26.0,1.0,500359.677406,5.0,106.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
115.0,134.0,26.0,1.0,500359.677434,5.0,92.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
114.0,134.0,27.0,1.0,500359.677462,5.0,99.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
113.0,134.0,30.0,1.0,500359.677476,4.0,111.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
112.0,134.0,31.0,1.0,500359.677504,4.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
111.0,134.0,32.0,1.0,500359.677532,4.0,129.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
110.0,134.0,32.0,1.0,500359.67756,4.0,110.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
109.0,134.0,32.0,1.0,500359.677588,4.0,162.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
108.0,134.0,32.0,1.0,500359.677616,4.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
107.0,134.0,32.0,1.0,500359.677644,4.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
106.0,134.0,33.0,1.0,500359.677672,4.0,168.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
105.0,134.0,33.0,1.0,500359.677686,4.0,161.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
104.0,134.0,34.0,1.0,500359.677714,4.0,128.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
103.0,134.0,35.0,1.0,500359.677742,4.0,167.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
102.0,134.0,35.0,1.0,500359.67777,3.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
101.0,134.0,36.0,1.0,500359.677798,3.0,166.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
100.0,134.0,36.0,1.0,500359.677826,3.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
99.0,134.0,37.0,1.0,500359.677854,3.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
98.0,134.0,38.0,1.0,500359.677882,3.0,145.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
97.0,134.0,39.0,1.0,500359.67791,3.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
96.0,134.0,39.0,1.0,500359.677938,3.0,126.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
95.0,134.0,40.0,1.0,500359.677966,3.0,151.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
94.0,134.0,41.0,1.0,500359.677994,3.0,125.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
93.0,134.0,42.0,1.0,500359.678022,2.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
92.0,134.0,42.0,1.0,500359.678036,2.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
91.0,134.0,43.0,1.0,500359.678064,2.0,168.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
86.0,133.0,48.0,1.0,500359.678204,2.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
85.0,133.0,50.0,1.0,500359.678232,2.0,139.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
84.0,133.0,50.0,1.0,500359.67826,2.0,133.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
83.0,133.0,52.0,1.0,500359.678288,2.0,150.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
82.0,133.0,52.0,1.0,500359.678316,1.0,138.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
81.0,133.0,53.0,1.0,500359.678344,1.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
80.0,133.0,54.0,1.0,500359.678372,1.0,137.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
79.0,133.0,54.0,1.0,500359.6784,1.0,155.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
78.0,133.0,54.0,1.0,500359.678428,1.0,155.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
77.0,133.0,54.0,1.0,500359.678456,1.0,167.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
76.0,133.0,53.0,1.0,500359.678484,1.0,167.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
75.0,133.0,52.0,1.0,500359.678526,1.0,132.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
74.0,133.0,52.0,1.0,500359.678554,1.0,180.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
73.0,133.0,52.0,1.0,500359.678582,0.0,162.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
72.0,133.0,52.0,1.0,500359.67861,0.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
71.0,133.0,51.0,1.0,500359.678638,0.0,169.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
70.0,133.0,51.0,1.0,500359.678666,0.0,157.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
64.0,134.0,49.0,1.0,500359.678834,0.0,164.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
63.0,134.0,49.0,1.0,500359.678862,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
62.0,134.0,49.0,1.0,500359.67889,0.0,170.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
61.0,134.0,49.0,1.0,500359.678918,0.0,164.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
60.0,134.0,48.0,1.0,500359.678946,0.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
59.0,134.0,48.0,1.0,500359.678974,0.0,140.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
58.0,134.0,48.0,1.0,500359.679002,0.0,153.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
57.0,134.0,48.0,1.0,500359.67903,0.0,165.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
56.0,134.0,47.0,1.0,500359.679058,0.0,159.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
48.0,134.0,45.0,1.0,500359.679282,-1.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
47.0,134.0,45.0,1.0,500359.67931,-1.0,142.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
46.0,134.0,45.0,1.0,500359.679338,-1.0,136.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
45.0,134.0,45.0,1.0,500359.679366,-1.0,161.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
44.0,134.0,45.0,1.0,500359.679394,-2.0,130.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
43.0,134.0,44.0,1.0,500359.679422,-2.0,161.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
42.0,134.0,44.0,1.0,500359.67945,-2.0,155.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
41.0,134.0,44.0,1.0,500359.679478,-2.0,168.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
40.0,134.0,44.0,1.0,500359.679506,-2.0,155.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
25.0,135.0,40.0,1.0,500359.679912,-3.0,158.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
24.0,135.0,40.0,1.0,500359.67994,-4.0,165.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
23.0,135.0,40.0,1.0,500359.679968,-4.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
22.0,135.0,39.0,1.0,500359.679996,-4.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
21.0,135.0,39.0,1.0,500359.680024,-4.0,159.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
20.0,135.0,39.0,1.0,500359.680052,-4.0,146.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
19.0,135.0,39.0,1.0,500359.680066,-4.0,127.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,136.0,35.0,1.0,500359.6896,-6.0,150.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
1.0,136.0,35.0,1.0,500359.689628,-6.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,135.0,47.0,1.0,500359.69107,-1.0,159.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,135.0,47.0,1.0,500359.691098,0.0,165.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,135.0,47.0,1.0,500359.691126,0.0,147.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,135.0,48.0,1.0,500359.691154,0.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
58.0,135.0,48.0,1.0,500359.691182,0.0,177.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
59.0,135.0,48.0,1.0,500359.69121,0.0,152.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
65.0,134.0,50.0,1.0,500359.691378,0.0,164.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
66.0,134.0,50.0,1.0,500359.691406,0.0,176.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
67.0,134.0,50.0,1.0,500359.691434,0.0,157.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
68.0,134.0,50.0,1.0,500359.691462,0.0,187.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
69.0,134.0,51.0,1.0,500359.69149,0.0,181.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
70.0,134.0,51.0,1.0,500359.691518,0.0,175.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
71.0,134.0,51.0,1.0,500359.691546,0.0,157.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
72.0,134.0,51.0,1.0,500359.691574,0.0,150.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
73.0,134.0,52.0,1.0,500359.691602,0.0,174.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
74.0,134.0,52.0,1.0,500359.69163,1.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
75.0,134.0,52.0,1.0,500359.691658,1.0,168.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
76.0,134.0,53.0,1.0,500359.691686,1.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
77.0,134.0,54.0,1.0,500359.691714,1.0,191.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
78.0,134.0,54.0,1.0,500359.691742,1.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
79.0,134.0,54.0,1.0,500359.69177,1.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
80.0,134.0,54.0,1.0,500359.691798,1.0,131.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
81.0,134.0,53.0,1.0,500359.691826,1.0,131.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
82.0,134.0,52.0,1.0,500359.691854,1.0,126.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
83.0,134.0,52.0,1.0,500359.691882,1.0,150.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
84.0,134.0,51.0,1.0,500359.691924,2.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
85.0,134.0,50.0,1.0,500359.691938,2.0,169.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
86.0,134.0,48.0,1.0,500359.69198,2.0,177.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
87.0,134.0,48.0,1.0,500359.691994,2.0,183.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
88.0,134.0,45.0,1.0,500359.692022,2.0,173.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
89.0,134.0,44.0,1.0,500359.69205,2.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
90.0,134.0,44.0,1.0,500359.692078,2.0,155.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
94.0,135.0,41.0,1.0,500359.69219,3.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
95.0,135.0,40.0,1.0,500359.692218,3.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
96.0,135.0,39.0,1.0,500359.692246,3.0,132.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
97.0,135.0,39.0,1.0,500359.692274,3.0,170.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
98.0,135.0,38.0,1.0,500359.692302,3.0,190.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
99.0,135.0,37.0,1.0,500359.69233,3.0,171.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
100.0,135.0,37.0,1.0,500359.692358,3.0,153.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
101.0,135.0,36.0,1.0,500359.692386,3.0,179.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
102.0,135.0,35.0,1.0,500359.692414,3.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
103.0,135.0,34.0,1.0,500359.692442,4.0,154.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
104.0,135.0,34.0,1.0,500359.69247,4.0,161.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
105.0,135.0,33.0,1.0,500359.692484,4.0,167.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
106.0,135.0,33.0,1.0,500359.692512,4.0,174.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
107.0,135.0,32.0,1.0,500359.69254,4.0,175.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
108.0,135.0,32.0,1.0,500359.692568,4.0,162.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
109.0,135.0,31.0,1.0,500359.692596,4.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
110.0,135.0,30.0,1.0,500359.692624,4.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
111.0,135.0,30.0,1.0,500359.692652,4.0,91.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
112.0,135.0,30.0,1.0,500359.69268,4.0,117.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
113.0,135.0,28.0,1.0,500359.692708,4.0,98.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
114.0,135.0,27.0,1.0,500359.692722,5.0,132.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
115.0,135.0,27.0,1.0,500359.69275,5.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
116.0,135.0,26.0,1.0,500359.692778,5.0,119.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
117.0,135.0,25.0,1.0,500359.692806,5.0,139.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
118.0,135.0,25.0,1.0,500359.692834,5.0,120.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
119.0,135.0,24.0,1.0,500359.692862,5.0,107.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
120.0,135.0,24.0,1.0,500359.692876,5.0,120.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
121.0,135.0,23.0,1.0,500359.692904,5.0,100.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
122.0,135.0,22.0,1.0,500359.692932,5.0,100.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
123.0,135.0,22.0,1.0,500359.69296,5.0,135.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
124.0,135.0,21.0,1.0,500359.692988,6.0,101.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
125.0,135.0,21.0,1.0,500359.693016,6.0,135.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
126.0,135.0,20.0,1.0,500359.693044,6.0,156.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
127.0,135.0,20.0,1.0,500359.693058,6.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
128.0,135.0,19.0,1.0,500359.693086,6.0,149.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
128.0,136.0,19.0,1.0,500359.6931,6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
129.0,136.0,19.0,1.0,500359.693114,6.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
130.0,136.0,18.0,1.0,500359.693142,6.0,143.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
131.0,136.0,18.0,1.0,500359.69317,6.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
132.0,136.0,17.0,1.0,500359.693184,6.0,123.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
133.0,136.0,17.0,1.0,500359.693212,6.0,151.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
134.0,136.0,16.0,1.0,500359.69324,6.0,144.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
135.0,136.0,15.0,1.0,500359.693268,7.0,145.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
136.0,136.0,13.0,1.0,500359.693296,7.0,125.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
137.0,136.0,13.0,1.0,500359.69331,7.0,118.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
138.0,136.0,13.0,1.0,500359.693338,7.0,160.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
139.0,136.0,11.0,1.0,500359.693366,7.0,126.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
140.0,136.0,11.0,1.0,500359.69338,7.0,133.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
141.0,136.0,10.0,1.0,500359.693408,7.0,183.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
142.0,136.0,8.0,1.0,500359.693436,7.0,99.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
143.0,136.0,7.0,1.0,500359.69345,7.0,114.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
144.0,136.0,5.0,1.0,500359.693478,7.0,122.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
145.0,136.0,5.0,1.0,500359.693492,7.0,136.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
146.0,136.0,4.0,1.0,500359.69352,7.0,108.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
147.0,136.0,3.0,1.0,500359.693548,8.0,137.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
148.0,136.0,2.0,1.0,500359.693562,8.0,130.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
149.0,136.0,1.0,1.0,500359.69359,8.0,138.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,136.0,0.0,1.0,500359.693618,8.0,124.0,1.0,1.0,30.0,0.0,1.0,32.0,0.0,0.0,0.0
150.0,137.0,0.0,1.0,500359.701584,8.0,102.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
149.0,137.0,1.0,1.0,500359.701598,8.0,95.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
148.0,137.0,2.0,1.0,500359.701626,8.0,116.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
147.0,137.0,3.0,1.0,500359.701654,8.0,137.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
146.0,137.0,3.0,1.0,500359.701668,8.0,144.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
145.0,137.0,4.0,1.0,500359.701696,7.0,122.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
144.0,137.0,5.0,1.0,500359.701724,7.0,143.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
143.0,137.0,6.0,1.0,500359.701738,7.0,93.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
142.0,137.0,8.0,1.0,500359.701766,7.0,156.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
141.0,137.0,10.0,1.0,500359.70178,7.0,134.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
140.0,137.0,10.0,1.0,500359.701808,7.0,148.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
127.0,136.0,20.0,1.0,500359.70213,6.0,129.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
126.0,136.0,20.0,1.0,500359.702158,6.0,115.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
125.0,136.0,20.0,1.0,500359.702172,6.0,108.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
124.0,136.0,21.0,1.0,500359.7022,6.0,94.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
123.0,136.0,21.0,1.0,500359.702228,5.0,121.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
122.0,136.0,22.0,1.0,500359.702256,5.0,101.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
121.0,136.0,23.0,1.0,500359.702284,5.0,100.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
120.0,136.0,23.0,1.0,500359.702312,5.0,114.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
119.0,136.0,24.0,1.0,500359.702326,5.0,120.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
118.0,136.0,25.0,1.0,500359.702354,5.0,113.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
117.0,136.0,25.0,1.0,500359.702382,5.0,119.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
116.0,136.0,26.0,1.0,500359.70241,5.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
115.0,136.0,26.0,1.0,500359.702438,5.0,159.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
114.0,136.0,27.0,1.0,500359.702466,5.0,152.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
113.0,136.0,28.0,1.0,500359.702494,5.0,118.0,1.0,1.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0
